Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
BAMBI		10p12.1	HOMDEL	1	816	0.1%	No
NOCT		4q31.1	AMP	1	816	0.1%	No
TPSG1		16p13.3	HOMDEL	1	816	0.1%	No
PRDX5	9.254e-5	11q13.1	HOMDEL	1	816	0.1%	No
SNORD82		2q37.1	AMP	1	816	0.1%	No
NBPF14		1q21.2	HOMDEL	1	816	0.1%	No
TECPR1		7q21.3	HOMDEL	1	816	0.1%	No
DCAF12		9p13.3	HOMDEL	1	816	0.1%	No
CATSPERZ	9.254e-5	11q13.1	HOMDEL	1	816	0.1%	No
PRKD2	1.694e-2	19q13.32	HOMDEL	1	816	0.1%	No
SUMF2		7p11.2	HOMDEL	1	816	0.1%	No
RPL36		19p13.3	HOMDEL	1	816	0.1%	No
DCAF13		8q22.3	HOMDEL	1	816	0.1%	No
TMEM186		16p13.2	HOMDEL	1	816	0.1%	No
POLR1A		2p11.2	HOMDEL	1	816	0.1%	No
PAMR1		11p13	HOMDEL	1	816	0.1%	No
IFFO1		12p13.31	HOMDEL	1	816	0.1%	No
TMEM158		3p21.31	AMP	1	816	0.1%	No
POT1		7q31.33	HOMDEL	1	816	0.1%	Yes
NDUFAF3		3p21.31	AMP	1	816	0.1%	No
ZDHHC5		11q12.1	HOMDEL	1	816	0.1%	No
ATL3		11q13.1	HOMDEL	1	816	0.1%	No
SOSTDC1		7p21.2	HOMDEL	1	816	0.1%	No
PTPN23		3p21.31	AMP	1	816	0.1%	No
NIPSNAP3A		9q31.1	HOMDEL	1	816	0.1%	No
FAM98A		2p22.3	HOMDEL	1	816	0.1%	No
SIN3A		15q24.2	HOMDEL	1	816	0.1%	No
KBTBD2		7p14.3	HOMDEL	1	816	0.1%	No
SYF2		1p36.11	HOMDEL	1	816	0.1%	No
SEC31B		10q24.31	HOMDEL	1	816	0.1%	No
C2CD2		21q22.3	HOMDEL	1	816	0.1%	No
SH2B1		16p11.2	HOMDEL	1	816	0.1%	No
TSKU		11q13.5	HOMDEL	1	816	0.1%	No
SNED1		2q37.3	AMP	1	816	0.1%	No
C2CD3		11q13.4	HOMDEL	1	816	0.1%	No
TKFC		11q12.2	HOMDEL	1	816	0.1%	No
L3MBTL1		20q13.12	HOMDEL	1	816	0.1%	No
PTCD1		7q22.1	HOMDEL	1	816	0.1%	No
ZNF451		6p12.1	HOMDEL	1	816	0.1%	No
SIPA1L1		14q24.2	AMP	1	816	0.1%	No
UBXN7		3q29	HOMDEL	1	816	0.1%	No
LTN1		21q21.3	HOMDEL	1	816	0.1%	No
ZNF500		16p13.3	HOMDEL	1	816	0.1%	No
FAM169A		5q13.3	AMP	1	816	0.1%	No
DNM3		1q24.3	HOMDEL	1	816	0.1%	No
RAB11FIP5		2p13.2	HOMDEL	1	816	0.1%	No
HACL1		3p25.1	HOMDEL	1	816	0.1%	No
DECR2		16p13.3	HOMDEL	1	816	0.1%	No
RAI14		5p13.2	HOMDEL	1	816	0.1%	No
CFAP61		20p11.23	HOMDEL	1	816	0.1%	No
FAM230C		13q11	HOMDEL	1	816	0.1%	No
KLK13		19q13.41	HOMDEL	1	816	0.1%	No
ABHD12		20p11.21	HOMDEL	1	816	0.1%	No
CCDC9	1.694e-2	19q13.32	HOMDEL	1	816	0.1%	No
WIPI2		7p22.1	HOMDEL	1	816	0.1%	No
LDLRAP1		1p36.11	HOMDEL	1	816	0.1%	No
LDLRAP1		1p36.11	AMP	1	816	0.1%	No
PRPF31		19q13.42	HOMDEL	1	816	0.1%	No
TCTN3		10q24.1	AMP	1	816	0.1%	No
KIF1BP		10q22.1	HOMDEL	1	816	0.1%	No
LINC00588		8q12.1	HOMDEL	1	816	0.1%	No
TRAF3IP1		2q37.3	AMP	1	816	0.1%	No
C10ORF12		10q24.1	HOMDEL	1	816	0.1%	No
C10ORF12		10q24.1	AMP	1	816	0.1%	No
GIMAP2		7q36.1	HOMDEL	1	816	0.1%	No
IFT172		2p23.3	HOMDEL	1	816	0.1%	No
SENP3		17p13.1	AMP	1	816	0.1%	No
OR2F1		7q35	HOMDEL	1	816	0.1%	No
DGCR5		22q11.21	HOMDEL	1	816	0.1%	No
FBXL21P		5q31.1	HOMDEL	1	816	0.1%	No
ARL5A		2q23.3	HOMDEL	1	816	0.1%	No
ARL5A		2q23.3	AMP	1	816	0.1%	No
PHGDH		1p12	HOMDEL	1	816	0.1%	No
B3GAT3		11q12.3	HOMDEL	1	816	0.1%	No
FBXL5		4p15.32	AMP	1	816	0.1%	No
OR2K2		9q31.3	HOMDEL	1	816	0.1%	No
KLHL3		5q31.2	HOMDEL	1	816	0.1%	No
FBXO24		7q22.1	HOMDEL	1	816	0.1%	No
FBXO22		15q24.2	HOMDEL	1	816	0.1%	No
VPS33B		15q26.1	HOMDEL	1	816	0.1%	No
ERAL1		17q11.2	HOMDEL	1	816	0.1%	No
CLDN17		21q21.3	HOMDEL	1	816	0.1%	No
OR5K1		3q11.2	HOMDEL	1	816	0.1%	No
HSPB8	1.172e-7	12q24.23	HOMDEL	1	816	0.1%	No
GNL3		3p21.1	AMP	1	816	0.1%	No
LHX6		9q33.2	HOMDEL	1	816	0.1%	No
NUPR1		16p11.2	HOMDEL	1	816	0.1%	No
PPP1R14B	9.254e-5	11q13.1	HOMDEL	1	816	0.1%	No
OR9A1P		7q34	HOMDEL	1	816	0.1%	No
PLEK2	5.069e-10	14q23.3-q24.1	HOMDEL	1	816	0.1%	No
MYOF		10q23.33	HOMDEL	1	816	0.1%	No
TIMM10		11q12.1	HOMDEL	1	816	0.1%	No
OR12D2		6p22.1	HOMDEL	1	816	0.1%	No
OR12D1		6p22.1	HOMDEL	1	816	0.1%	No
OR11A1		6p22.1	HOMDEL	1	816	0.1%	No
OR10G3		14q11.2	HOMDEL	1	816	0.1%	No
ITGB1BP2		Xq13.1	AMP	1	816	0.1%	No
OSTF1		9q21.13	AMP	1	816	0.1%	No
MYEOV		11q13.3	HOMDEL	1	816	0.1%	No
BSCL2		11q12.3	HOMDEL	1	816	0.1%	No
MRPL46		15q25.3	HOMDEL	1	816	0.1%	No
TBL2		7q11.23	HOMDEL	1	816	0.1%	No
ELP4		11p13	HOMDEL	1	816	0.1%	No
OR7E47P		12q13.13	HOMDEL	1	816	0.1%	No
OR4F3		5q35.3	HOMDEL	1	816	0.1%	No
OR2V1		5q35.3	HOMDEL	1	816	0.1%	No
OR2H1		6p22.1	HOMDEL	1	816	0.1%	No
SNORD12C		20q13.13	HOMDEL	1	816	0.1%	No
SNORD54		8q12.1	HOMDEL	1	816	0.1%	No
SNORD53		2p23.2	HOMDEL	1	816	0.1%	No
SNORA74A		5q31.2	HOMDEL	1	816	0.1%	No
SNORD3P3	5.069e-10	14q31.3	HOMDEL	1	816	0.1%	No
HBP1		7q22.3	HOMDEL	1	816	0.1%	No
SEC22A		3q21.1	HOMDEL	1	816	0.1%	No
RNF11		1p32.3	HOMDEL	1	816	0.1%	No
TRUB2		9q34.11	HOMDEL	1	816	0.1%	No
FETUB		3q27.3	HOMDEL	1	816	0.1%	No
DNAJC2		7q22.1	HOMDEL	1	816	0.1%	No
KCNV1		8q23.2	HOMDEL	1	816	0.1%	No
FOXD3		1p31.3	HOMDEL	1	816	0.1%	No
ATP2C1		3q22.1	HOMDEL	1	816	0.1%	No
NOX1		Xq22.1	HOMDEL	1	816	0.1%	No
TRMT2A		22q11.21	HOMDEL	1	816	0.1%	No
PKD2L2		5q31.2	HOMDEL	1	816	0.1%	No
LAT		16p11.2	HOMDEL	1	816	0.1%	No
ANKRD1		10q23.31	AMP	1	816	0.1%	No
NSG1		4p16.3	AMP	1	816	0.1%	No
STAU2		8q21.11	HOMDEL	1	816	0.1%	No
DAPP1		4q23	HOMDEL	1	816	0.1%	No
ST6GALNAC4		9q34.11	HOMDEL	1	816	0.1%	No
CACNG5		17q24.2	HOMDEL	1	816	0.1%	No
CLUL1		18p11.32	HOMDEL	1	816	0.1%	No
EIF2AK1		7p22.1	HOMDEL	1	816	0.1%	No
BBC3	1.694e-2	19q13.32	HOMDEL	1	816	0.1%	Yes
CYTH4		22q13.1	HOMDEL	1	816	0.1%	No
KCNH5		14q23.2	HOMDEL	1	816	0.1%	No
DENND2A		7q34	HOMDEL	1	816	0.1%	No
CPAMD8		19p13.11	HOMDEL	1	816	0.1%	No
INTU		4q28.1	AMP	1	816	0.1%	No
ZNF777		7q36.1	HOMDEL	1	816	0.1%	No
CHIA		1p13.2	AMP	1	816	0.1%	No
INGX		Xq13.1	AMP	1	816	0.1%	No
HCAR1	1.172e-7	12q24.31	HOMDEL	1	816	0.1%	No
GPR78		4p16.1	AMP	1	816	0.1%	No
C5AR2		19q13.32	HOMDEL	1	816	0.1%	No
GPR162		12p13.31	HOMDEL	1	816	0.1%	No
BBS9		7p14.3	HOMDEL	1	816	0.1%	No
RNF115		1q21.1	HOMDEL	1	816	0.1%	No
ERLEC1		2p16.2	HOMDEL	1	816	0.1%	No
CSDC2		22q13.2	HOMDEL	1	816	0.1%	No
SRPX2		Xq22.1	HOMDEL	1	816	0.1%	No
SRPX2		Xq22.1	AMP	1	816	0.1%	No
RND1		12q13.12	AMP	1	816	0.1%	No
R3HCC1L		10q24.2	AMP	1	816	0.1%	No
DIMT1		5q12.1	AMP	1	816	0.1%	No
TP53TG5		20q13.12	HOMDEL	1	816	0.1%	No
CRCP		7q11.21	HOMDEL	1	816	0.1%	No
HPGDS		4q22.3	HOMDEL	1	816	0.1%	No
BHLHE22		8q12.3	HOMDEL	1	816	0.1%	No
RPS6KA6		Xq21.1	HOMDEL	1	816	0.1%	No
RPS6KA6		Xq21.1	AMP	1	816	0.1%	No
P2RY10		Xq21.1	HOMDEL	1	816	0.1%	No
UBE2S		19q13.42	HOMDEL	1	816	0.1%	No
PRPF19		11q12.2	HOMDEL	1	816	0.1%	No
UTP20		12q23.2	HOMDEL	1	816	0.1%	No
UTP20		12q23.2	AMP	1	816	0.1%	No
RABGEF1		7q11.21	HOMDEL	1	816	0.1%	No
STK39		2q24.3	HOMDEL	1	816	0.1%	No
DESI1		22q13.2	HOMDEL	1	816	0.1%	No
HTRA2		2p13.1	HOMDEL	1	816	0.1%	No
PCLO		7q21.11	HOMDEL	1	816	0.1%	Yes
SLCO4A1		20q13.33	HOMDEL	1	816	0.1%	No
TRBV30		7q34	HOMDEL	1	816	0.1%	No
TRBV28		7q34	HOMDEL	1	816	0.1%	No
TRBV27		7q34	HOMDEL	1	816	0.1%	No
TRBV19		7q34	HOMDEL	1	816	0.1%	No
TRBV9		7q34	HOMDEL	1	816	0.1%	No
TRBV2		7q34	HOMDEL	1	816	0.1%	No
TRBC2		7q34	HOMDEL	1	816	0.1%	No
IGKJ5		2p11.2	HOMDEL	1	816	0.1%	No
IGKJ4		2p11.2	HOMDEL	1	816	0.1%	No
IGKJ3		2p11.2	HOMDEL	1	816	0.1%	No
IGKJ2		2p11.2	HOMDEL	1	816	0.1%	No
IGKJ1		2p11.2	HOMDEL	1	816	0.1%	No
REM1		20q11.21	HOMDEL	1	816	0.1%	No
MRPS28		8q21.13	HOMDEL	1	816	0.1%	No
TMEM176B		7q36.1	HOMDEL	1	816	0.1%	No
BZW2		7p21.1	HOMDEL	1	816	0.1%	No
SPCS1		3p21.1	AMP	1	816	0.1%	No
ACAD9		3q21.3	HOMDEL	1	816	0.1%	No
MRPL42		12q22	HOMDEL	1	816	0.1%	No
IFT81		12q24.11	AMP	1	816	0.1%	No
TMPRSS11E		4q13.2	HOMDEL	1	816	0.1%	No
ASTE1		3q22.1	HOMDEL	1	816	0.1%	No
HIPK2		7q34	HOMDEL	1	816	0.1%	No
KLF15		3q21.3	HOMDEL	1	816	0.1%	No
SLC43A3		11q12.1	HOMDEL	1	816	0.1%	No
C16ORF72		16p13.2	HOMDEL	1	816	0.1%	No
SETD2		3p21.31	AMP	1	816	0.1%	Yes
LINC00652		20p11.23	HOMDEL	1	816	0.1%	No
MED4		13q14.2	AMP	1	816	0.1%	No
CCDC59		12q21.31	HOMDEL	1	816	0.1%	No
BABAM1		19p13.11	HOMDEL	1	816	0.1%	Yes
CNIH4		1q42.11	HOMDEL	1	816	0.1%	No
DROSHA		5p13.3	HOMDEL	1	816	0.1%	Yes
N6AMT1		21q21.3	HOMDEL	1	816	0.1%	No
C6ORF15		6p21.33	HOMDEL	1	816	0.1%	No
SAP30BP		17q25.1	HOMDEL	1	816	0.1%	No
PRSS50		3p21.31	AMP	1	816	0.1%	No
LGALS13		19q13.2	HOMDEL	1	816	0.1%	No
C11ORF21		11p15.5	AMP	1	816	0.1%	No
UHRF1		19p13.3	HOMDEL	1	816	0.1%	No
BLNK		10q24.1	HOMDEL	1	816	0.1%	No
PACSIN3		11p11.2	HOMDEL	1	816	0.1%	No
CYP2S1		19q13.2	HOMDEL	1	816	0.1%	No
C2ORF27A		2q21.2	HOMDEL	1	816	0.1%	No
YPEL1		22q11.21-q11.22	HOMDEL	1	816	0.1%	No
ZDHHC8		22q11.21	HOMDEL	1	816	0.1%	No
REPIN1		7q36.1	HOMDEL	1	816	0.1%	No
TFCP2L1		2q14.2	AMP	1	816	0.1%	No
TFPT		19q13.42	HOMDEL	1	816	0.1%	Yes
TRPM5		11p15.5	AMP	1	816	0.1%	No
UBN1		16p13.3	HOMDEL	1	816	0.1%	No
STRN4	1.694e-2	19q13.32	HOMDEL	1	816	0.1%	No
FAM216A		12q24.11	AMP	1	816	0.1%	No
CCDC106		19q13.42	HOMDEL	1	816	0.1%	No
HCFC2		12q23.3	HOMDEL	1	816	0.1%	No
HCFC2		12q23.3	AMP	1	816	0.1%	No
RMC1		18q11.2	HOMDEL	1	816	0.1%	No
EPN1		19q13.42	HOMDEL	1	816	0.1%	No
SEC61A1		3q21.3	HOMDEL	1	816	0.1%	No
ALG6		1p31.3	HOMDEL	1	816	0.1%	No
LINC00312		3p25.3	HOMDEL	1	816	0.1%	No
SNX12		Xq13.1	AMP	1	816	0.1%	No
PKN3		9q34.11	HOMDEL	1	816	0.1%	No
PADI1		1p36.13	AMP	1	816	0.1%	No
SERTAD3		19q13.2	HOMDEL	1	816	0.1%	No
IL19		1q32.1	HOMDEL	1	816	0.1%	No
SERTAD1		19q13.2	HOMDEL	1	816	0.1%	No
POMT2	5.069e-10	14q24.3	HOMDEL	1	816	0.1%	No
POMT2		14q24.3	AMP	1	816	0.1%	No
NRBP1		2p23.3	HOMDEL	1	816	0.1%	No
NRBF2		10q21.3	HOMDEL	1	816	0.1%	No
PILRB		7q22.1	HOMDEL	1	816	0.1%	No
PILRA		7q22.1	HOMDEL	1	816	0.1%	No
LMCD1		3p25.3	HOMDEL	1	816	0.1%	No
NOP53		19q13.33	HOMDEL	1	816	0.1%	No
NXPH1		7p21.3	HOMDEL	1	816	0.1%	No
TLX3		5q35.1	HOMDEL	1	816	0.1%	Yes
HUNK		21q22.11	HOMDEL	1	816	0.1%	No
SOX8		16p13.3	HOMDEL	1	816	0.1%	No
VSX1		20p11.21	HOMDEL	1	816	0.1%	No
ST6GALNAC6		9q34.11	HOMDEL	1	816	0.1%	No
KCNIP2		10q24.32	AMP	1	816	0.1%	No
ZNF354C		5q35.3	HOMDEL	1	816	0.1%	No
EHD3		2p23.1	HOMDEL	1	816	0.1%	No
EHD2		19q13.33	HOMDEL	1	816	0.1%	No
PIK3R4		3q22.1	HOMDEL	1	816	0.1%	No
CDR2L		17q25.1	HOMDEL	1	816	0.1%	No
ZBTB21		21q22.3	HOMDEL	1	816	0.1%	No
SCAPER		15q24.3	HOMDEL	1	816	0.1%	No
SYCP3		12q23.2	AMP	1	816	0.1%	No
PODXL2		3q21.3	HOMDEL	1	816	0.1%	No
IL20		1q32.1	HOMDEL	1	816	0.1%	No
ATP6V0A4		7q34	HOMDEL	1	816	0.1%	No
ANO7		2q37.3	AMP	1	816	0.1%	No
PNPLA8		7q31.1	HOMDEL	1	816	0.1%	No
NEUROG3		10q22.1	HOMDEL	1	816	0.1%	No
KCNK4	9.254e-5	11q13.1	HOMDEL	1	816	0.1%	No
HDGFL3		15q25.2	HOMDEL	1	816	0.1%	No
COPS7A		12p13.31	HOMDEL	1	816	0.1%	No
TAS2R3		7q34	HOMDEL	1	816	0.1%	No
TAS2R4		7q34	HOMDEL	1	816	0.1%	No
VILL		3p22.2	HOMDEL	1	816	0.1%	No
TPRKB		2p13.1	HOMDEL	1	816	0.1%	No
SLC35C2		20q13.12	HOMDEL	1	816	0.1%	No
DERL2		17p13.2	AMP	1	816	0.1%	No
EXOSC3		9p13.2	HOMDEL	1	816	0.1%	No
EXOSC1		10q24.1	HOMDEL	1	816	0.1%	No
TMED7		5q22.3	AMP	1	816	0.1%	No
EMC9		14q12	HOMDEL	1	816	0.1%	No
RRP15		1q41	HOMDEL	1	816	0.1%	No
WASHC3		12q23.2	HOMDEL	1	816	0.1%	No
WASHC3		12q23.2	AMP	1	816	0.1%	No
HDDC2		6q22.31	HOMDEL	1	816	0.1%	No
FIS1		7q22.1	HOMDEL	1	816	0.1%	No
BOLA1		1q21.2	HOMDEL	1	816	0.1%	No
UBXN1		11q12.3	HOMDEL	1	816	0.1%	No
ZNF593		1p36.11	AMP	1	816	0.1%	No
PI15		8q21.13	HOMDEL	1	816	0.1%	No
PRLH		2q37.3	AMP	1	816	0.1%	No
TXNDC12		1p32.3	HOMDEL	1	816	0.1%	No
CALHM2		10q24.33	HOMDEL	1	816	0.1%	No
RPS27L		15q22.2	HOMDEL	1	816	0.1%	No
SSUH2		3p25.3	HOMDEL	1	816	0.1%	No
YARS2		12p11.21	HOMDEL	1	816	0.1%	No
NMD3		3q26.1	HOMDEL	1	816	0.1%	No
MEMO1		2p22.3	HOMDEL	1	816	0.1%	No
TMX2		11q12.1	HOMDEL	1	816	0.1%	No
CUTC		10q24.2	HOMDEL	1	816	0.1%	No
NDUFA13		19p13.11	HOMDEL	1	816	0.1%	No
MLXIPL		7q11.23	HOMDEL	1	816	0.1%	No
TNNI3K		1p31.1	HOMDEL	1	816	0.1%	No
KLHL5		4p14	AMP	1	816	0.1%	No
SEPSECS		4p15.2	AMP	1	816	0.1%	No
UTP18		17q21.33	HOMDEL	1	816	0.1%	No
IFT52		20q13.12	HOMDEL	1	816	0.1%	No
ZC2HC1A		8q21.13	HOMDEL	1	816	0.1%	No
MECR		1p35.3	HOMDEL	1	816	0.1%	No
RDH11	5.069e-10	14q24.1	HOMDEL	1	816	0.1%	No
LACTB2		8q13.3	HOMDEL	1	816	0.1%	No
KMT5B		11q13.2	HOMDEL	1	816	0.1%	No
TRAPPC12		2p25.3	HOMDEL	1	816	0.1%	No
COQ4		9q34.11	HOMDEL	1	816	0.1%	No
SBDS		7q11.21	HOMDEL	1	816	0.1%	Yes
NAA20		20p11.23	HOMDEL	1	816	0.1%	No
SAR1B		5q31.1	HOMDEL	1	816	0.1%	No
ANGPTL4		19p13.2	HOMDEL	1	816	0.1%	No
ASB3		2p16.2	HOMDEL	1	816	0.1%	No
PHF11		13q14.2	AMP	1	816	0.1%	No
RLIM		Xq13.2	AMP	1	816	0.1%	No
CEP83		12q22	HOMDEL	1	816	0.1%	No
INSIG2		2q14.1-q14.2	AMP	1	816	0.1%	No
CHCHD2		7p11.2	HOMDEL	1	816	0.1%	No
ING4		12p13.31	HOMDEL	1	816	0.1%	No
CERCAM		9q34.11	HOMDEL	1	816	0.1%	No
MRNIP		5q35.3	HOMDEL	1	816	0.1%	No
SLC45A2		5p13.2	HOMDEL	1	816	0.1%	No
MRTO4		1p36.13	AMP	1	816	0.1%	No
ZNF580		19q13.42	HOMDEL	1	816	0.1%	No
C3ORF18		3p21.31	AMP	1	816	0.1%	No
DCTN4		5q33.1	HOMDEL	1	816	0.1%	No
HSD17B11		4q22.1	HOMDEL	1	816	0.1%	No
NAGPA		16p13.3	HOMDEL	1	816	0.1%	No
LEF1		4q25	HOMDEL	1	816	0.1%	Yes
GPN3		12q24.11	AMP	1	816	0.1%	No
HERC5		4q22.1	HOMDEL	1	816	0.1%	No
IPO11		5q12.1	AMP	1	816	0.1%	No
PLCE1		10q23.33	HOMDEL	1	816	0.1%	No
ACP6		1q21.2	HOMDEL	1	816	0.1%	No
GP6		19q13.42	HOMDEL	1	816	0.1%	No
RAB9B		Xq22.2	AMP	1	816	0.1%	No
LUZP4		Xq23	HOMDEL	1	816	0.1%	No
ABI3		17q21.32	HOMDEL	1	816	0.1%	No
PIGP		21q22.13	HOMDEL	1	816	0.1%	No
GLTP		12q24.11	HOMDEL	1	816	0.1%	No
GLTP		12q24.11	AMP	1	816	0.1%	No
MZB1		5q31.2	HOMDEL	1	816	0.1%	No
SHISA5		3p21.31	AMP	1	816	0.1%	No
PAIP2		5q31.2	HOMDEL	1	816	0.1%	No
NT5C3A		7p14.3	HOMDEL	1	816	0.1%	No
RNF181		2p11.2	HOMDEL	1	816	0.1%	No
MARCH2		19p13.2	HOMDEL	1	816	0.1%	No
TMEM216		11q12.2	HOMDEL	1	816	0.1%	No
PBDC1		Xq13.3	HOMDEL	1	816	0.1%	No
MRPL27		17q21.33	HOMDEL	1	816	0.1%	No
CDKL3		5q31.1	HOMDEL	1	816	0.1%	No
PIPOX		17q11.2	HOMDEL	1	816	0.1%	No
BET1L		11p15.5	AMP	1	816	0.1%	No
KLF3		4p14	AMP	1	816	0.1%	No
ZNF571		19q13.12	HOMDEL	1	816	0.1%	No
C1RL		12p13.31	HOMDEL	1	816	0.1%	No
ANKMY1		2q37.3	AMP	1	816	0.1%	No
COA4		11q13.4	HOMDEL	1	816	0.1%	No
RXFP3		5p13.2	HOMDEL	1	816	0.1%	No
GMIP		19p13.11	HOMDEL	1	816	0.1%	No
CD320		19p13.2	HOMDEL	1	816	0.1%	No
SLC15A3		11q12.2	HOMDEL	1	816	0.1%	No
BPIFA1		20q11.21	HOMDEL	1	816	0.1%	No
TIMMDC1		3q13.33	HOMDEL	1	816	0.1%	No
GCNT4		5q13.3	AMP	1	816	0.1%	No
FAM13B		5q31.2	HOMDEL	1	816	0.1%	No
FAM53C		5q31.2	HOMDEL	1	816	0.1%	No
REEP2		5q31.2	HOMDEL	1	816	0.1%	No
ARMCX1		Xq22.1	HOMDEL	1	816	0.1%	No
KRCC1		2p11.2	HOMDEL	1	816	0.1%	No
PHF21A		11p11.2	HOMDEL	1	816	0.1%	No
MRPL35		2p11.2	HOMDEL	1	816	0.1%	No
AMZ2		17q24.2	HOMDEL	1	816	0.1%	No
NGRN		15q26.1	HOMDEL	1	816	0.1%	No
MS4A4A		11q12.2	HOMDEL	1	816	0.1%	No
CRNKL1		20p11.23	HOMDEL	1	816	0.1%	No
TAOK3		12q24.23	HOMDEL	1	816	0.1%	No
HOOK1		1p32.1	HOMDEL	1	816	0.1%	No
PLA1A		3q13.33	HOMDEL	1	816	0.1%	No
POP5	1.172e-7	12q24.31	HOMDEL	1	816	0.1%	No
TEX264		3p21.2	AMP	1	816	0.1%	No
TMA7		3p21.31	AMP	1	816	0.1%	No
MRPS17		7p11.2	HOMDEL	1	816	0.1%	No
ATRAID		2p23.3	HOMDEL	1	816	0.1%	No
SNX7	6.582e-11	1p21.3	HOMDEL	1	816	0.1%	No
ZNF589		3p21.31	AMP	1	816	0.1%	No
RWDD1		6q22.1	HOMDEL	1	816	0.1%	No
COMMD10		5q23.1	AMP	1	816	0.1%	No
PPME1		11q13.4	HOMDEL	1	816	0.1%	No
HEMK1		3p21.31	AMP	1	816	0.1%	No
ACTL6B		7q22.1	HOMDEL	1	816	0.1%	No
PRKAG2		7q36.1	HOMDEL	1	816	0.1%	No
ANAPC5	1.172e-7	12q24.31	HOMDEL	1	816	0.1%	No
FAM8A1		6p22.3	HOMDEL	1	816	0.1%	No
RNF138		18q12.1	HOMDEL	1	816	0.1%	No
IP6K2		3p21.31	AMP	1	816	0.1%	No
SFMBT1		3p21.1	AMP	1	816	0.1%	No
GPR89B		1q21.2	HOMDEL	1	816	0.1%	No
SPOUT1		9q34.11	HOMDEL	1	816	0.1%	No
RTCB		22q12.3	HOMDEL	1	816	0.1%	No
TRIAP1	1.172e-7	12q24.31	HOMDEL	1	816	0.1%	No
TRMT112	9.254e-5	11q13.1	HOMDEL	1	816	0.1%	No
NCKIPSD		3p21.31	AMP	1	816	0.1%	No
LARS		5q32	HOMDEL	1	816	0.1%	No
TMEM138		11q12.2	HOMDEL	1	816	0.1%	No
OSER1		20q13.12	HOMDEL	1	816	0.1%	No
SCLY		2q37.3	AMP	1	816	0.1%	No
ZNF581		19q13.42	HOMDEL	1	816	0.1%	No
LGSN		6q12	HOMDEL	1	816	0.1%	No
NT5DC3		12q23.3	AMP	1	816	0.1%	No
ARMCX3		Xq22.1	HOMDEL	1	816	0.1%	No
FAM49B		8q24.21	HOMDEL	1	816	0.1%	No
LARP7		4q25	HOMDEL	1	816	0.1%	No
MED15		22q11.21	HOMDEL	1	816	0.1%	No
SRRT		7q22.1	HOMDEL	1	816	0.1%	No
PIGT		20q13.12	HOMDEL	1	816	0.1%	No
ERGIC3		20q11.22	HOMDEL	1	816	0.1%	No
TAF9B		Xq21.1	HOMDEL	1	816	0.1%	No
CCZ1		7p22.1	HOMDEL	1	816	0.1%	No
LUC7L2		7q34	HOMDEL	1	816	0.1%	No
MRPL48		11q13.4	HOMDEL	1	816	0.1%	No
YPEL5		2p23.1	HOMDEL	1	816	0.1%	Yes
MRPS33		7q34	HOMDEL	1	816	0.1%	No
CHMP3		2p11.2	HOMDEL	1	816	0.1%	No
CDK5RAP1		20q11.21	HOMDEL	1	816	0.1%	No
STYXL1		7q11.23	HOMDEL	1	816	0.1%	No
ZFR		5p13.3	HOMDEL	1	816	0.1%	No
ASB1		2q37.3	AMP	1	816	0.1%	No
ASB4		7q21.3	HOMDEL	1	816	0.1%	No
NUB1		7q36.1	HOMDEL	1	816	0.1%	No
SUFU		10q24.32	HOMDEL	1	816	0.1%	Yes
SUFU		10q24.32	AMP	1	816	0.1%	Yes
VPS29		12q24.11	AMP	1	816	0.1%	No
PADI3		1p36.13	AMP	1	816	0.1%	No
EMCN		4q24	HOMDEL	1	816	0.1%	No
RAB23		6p12.1-p11.2	HOMDEL	1	816	0.1%	No
CAB39		2q37.1	AMP	1	816	0.1%	No
FBXO40		3q13.33	HOMDEL	1	816	0.1%	No
DNAJB11		3q27.3	HOMDEL	1	816	0.1%	No
POLR3K		16p13.3	HOMDEL	1	816	0.1%	No
RAPGEF6		5q31.1	HOMDEL	1	816	0.1%	No
ARID4B		1q42.3	HOMDEL	1	816	0.1%	Yes
LUC7L3		17q21.33	HOMDEL	1	816	0.1%	No
RAB8B		15q22.2	HOMDEL	1	816	0.1%	No
GNG13		16p13.3	HOMDEL	1	816	0.1%	No
RSF1		11q14.1	HOMDEL	1	816	0.1%	No
MAP3K20		2q31.1	HOMDEL	1	816	0.1%	No
KDM3B		5q31.2	HOMDEL	1	816	0.1%	No
SIX4		14q23.1	HOMDEL	1	816	0.1%	No
TUBA8		22q11.21	HOMDEL	1	816	0.1%	No
CPXCR1		Xq21.31	HOMDEL	1	816	0.1%	No
BTBD1		15q25.2	HOMDEL	1	816	0.1%	No
NUDT9		4q22.1	HOMDEL	1	816	0.1%	No
CHIC1		Xq13.2	HOMDEL	1	816	0.1%	No
TM6SF1		15q25.2	HOMDEL	1	816	0.1%	No
UBASH3A		21q22.3	HOMDEL	1	816	0.1%	No
CLIC5		6p21.1	HOMDEL	1	816	0.1%	No
STX18		4p16.3-p16.2	AMP	1	816	0.1%	No
MBD3		19p13.3	AMP	1	816	0.1%	No
RIPPLY3		21q22.13	HOMDEL	1	816	0.1%	No
C11ORF24		11q13.2	HOMDEL	1	816	0.1%	No
RAB4B		19q13.2	HOMDEL	1	816	0.1%	No
