Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
LAP3		4p15.32	HOMDEL	2	2173	<0.1%	No
TXNDC12		1p32.3	HOMDEL	2	2173	<0.1%	No
MRPL4		19p13.2	HOMDEL	2	2173	<0.1%	No
CUTC		10q24.2	HOMDEL	2	2173	<0.1%	No
THAP4		2q37.3	AMP	2	2173	<0.1%	No
POLR1D		13q12.2	HOMDEL	2	2173	<0.1%	No
ABHD5		3p21.33	HOMDEL	2	2173	<0.1%	No
ABHD5		3p21.33	AMP	2	2173	<0.1%	No
ZDHHC9		Xq26.1	HOMDEL	2	2173	<0.1%	No
SBDS		7q11.21	HOMDEL	2	2173	<0.1%	Yes
ANGPTL4		19p13.2	HOMDEL	2	2173	<0.1%	No
RNFT1		17q23.1	HOMDEL	2	2173	<0.1%	No
ING4		12p13.31	HOMDEL	2	2173	<0.1%	No
MRNIP		5q35.3	HOMDEL	2	2173	<0.1%	No
CYB5R4		6q14.2	HOMDEL	2	2173	<0.1%	No
RSL24D1		15q21.3	HOMDEL	2	2173	<0.1%	No
IPO11		5q12.1	HOMDEL	2	2173	<0.1%	No
NIN		14q22.1	HOMDEL	2	2173	<0.1%	Yes
LUZP4		Xq23	HOMDEL	2	2173	<0.1%	No
COX16		14q24.2	HOMDEL	2	2173	<0.1%	No
TMEM69		1p34.1	HOMDEL	2	2173	<0.1%	No
NT5C3A		7p14.3	HOMDEL	2	2173	<0.1%	No
MRPL51		12p13.31	HOMDEL	2	2173	<0.1%	No
CDKL3		5q31.1	HOMDEL	2	2173	<0.1%	No
CLEC1B		12p13.31-p13.2	HOMDEL	2	2173	<0.1%	No
PIPOX		17q11.2	HOMDEL	2	2173	<0.1%	No
TFDP3		Xq26.2	HOMDEL	2	2173	<0.1%	No
DNAJC27		2p23.3	HOMDEL	2	2173	<0.1%	No
C1RL		12p13.31	HOMDEL	2	2173	<0.1%	No
GOLM1		9q21.33	HOMDEL	2	2173	<0.1%	No
ANKMY1		2q37.3	HOMDEL	2	2173	<0.1%	No
RASL12		15q22.31	HOMDEL	2	2173	<0.1%	No
CEND1		11p15.5	HOMDEL	2	2173	<0.1%	No
COA4		11q13.4	HOMDEL	2	2173	<0.1%	No
CD320		19p13.2	HOMDEL	2	2173	<0.1%	No
GCNT4		5q13.3	HOMDEL	2	2173	<0.1%	No
SPG21		15q22.31	HOMDEL	2	2173	<0.1%	No
PRR16		5q23.1	HOMDEL	2	2173	<0.1%	No
NGRN		15q26.1	HOMDEL	2	2173	<0.1%	No
KLRF1		12p13.31	HOMDEL	2	2173	<0.1%	No
ZNF117		7q11.21	HOMDEL	2	2173	<0.1%	No
WT1-AS		11p13	HOMDEL	2	2173	<0.1%	No
HOOK1		1p32.1	HOMDEL	2	2173	<0.1%	No
CDC40		6q21	HOMDEL	2	2173	<0.1%	No
ZMYND10		3p21.31	AMP	2	2173	<0.1%	No
POMP		13q12.3	HOMDEL	2	2173	<0.1%	No
RWDD1		6q22.1	HOMDEL	2	2173	<0.1%	No
AIG1		6q24.2	HOMDEL	2	2173	<0.1%	No
WDR83OS		19p13.13	HOMDEL	2	2173	<0.1%	No
BIN2		12q13.13	HOMDEL	2	2173	<0.1%	No
VGLL1		Xq26.3	HOMDEL	2	2173	<0.1%	No
RNF138		18q12.1	HOMDEL	2	2173	<0.1%	No
PCYOX1		2p13.3	HOMDEL	2	2173	<0.1%	No
SFMBT1		3p21.1	AMP	2	2173	<0.1%	No
GPR89B		1q21.2	HOMDEL	2	2173	<0.1%	No
CTDSPL2		15q15.3-q21.1	AMP	2	2173	<0.1%	No
ZCCHC17		1p35.2	HOMDEL	2	2173	<0.1%	No
GET4		7p22.3	HOMDEL	2	2173	<0.1%	No
CCZ1		7p22.1	HOMDEL	2	2173	<0.1%	No
RBMX2		Xq26.1	HOMDEL	2	2173	<0.1%	No
MRPL48		11q13.4	HOMDEL	2	2173	<0.1%	No
MPC1		6q27	HOMDEL	2	2173	<0.1%	No
ASB1		2q37.3	HOMDEL	2	2173	<0.1%	No
NUB1		7q36.1	HOMDEL	2	2173	<0.1%	No
SUFU		10q24.32	AMP	2	2173	<0.1%	Yes
HECA		6q24.1	HOMDEL	2	2173	<0.1%	No
UPB1		22q11.23	HOMDEL	2	2173	<0.1%	No
GHRL		3p25.3	HOMDEL	2	2173	<0.1%	No
RTEL1		20q13.33	HOMDEL	2	2173	<0.1%	Yes
ATP8A2		13q12.13	HOMDEL	2	2173	<0.1%	No
TUBA8		22q11.21	HOMDEL	2	2173	<0.1%	No
MBD3		19p13.3	HOMDEL	2	2173	<0.1%	No
S1PR5		19p13.2	HOMDEL	2	2173	<0.1%	No
FXYD6		11q23.3	HOMDEL	2	2173	<0.1%	No
FXYD5		19q13.12	HOMDEL	2	2173	<0.1%	No
CDHR5		11p15.5	HOMDEL	2	2173	<0.1%	No
DUOX1		15q21.1	AMP	2	2173	<0.1%	No
FTHL17		Xp21.2	HOMDEL	2	2173	<0.1%	No
GPR173		Xp11.22	HOMDEL	2	2173	<0.1%	No
SOX18		20q13.33	HOMDEL	2	2173	<0.1%	No
SH3TC1		4p16.1	AMP	2	2173	<0.1%	No
SASH3		Xq26.1	HOMDEL	2	2173	<0.1%	No
STAG3L1		7q11.23	HOMDEL	2	2173	<0.1%	No
RIN2		20p11.23	HOMDEL	2	2173	<0.1%	No
PRR13		12q13.13	AMP	2	2173	<0.1%	No
TOLLIP		11p15.5	HOMDEL	2	2173	<0.1%	No
RNF216		7p22.1	HOMDEL	2	2173	<0.1%	No
PIMREG		17p13.2	HOMDEL	2	2173	<0.1%	No
HEATR5B		2p22.2	HOMDEL	2	2173	<0.1%	No
PCDH18		4q28.3	HOMDEL	2	2173	<0.1%	No
HMGCLL1		6p12.1	HOMDEL	2	2173	<0.1%	No
APBB1IP		10p12.1	HOMDEL	2	2173	<0.1%	No
CCDC93		2q14.1	HOMDEL	2	2173	<0.1%	No
NDUFB11		Xp11.3	HOMDEL	2	2173	<0.1%	No
RNF186		1p36.13	AMP	2	2173	<0.1%	No
GNL3L		Xp11.22	HOMDEL	2	2173	<0.1%	No
GNB1L		22q11.21	HOMDEL	2	2173	<0.1%	No
L1TD1		1p31.3	HOMDEL	2	2173	<0.1%	No
CCNJ		10q24.1	HOMDEL	2	2173	<0.1%	No
LEPROT		1p31.3	HOMDEL	2	2173	<0.1%	No
PCSK4		19p13.3	HOMDEL	2	2173	<0.1%	No
GRAMD1C		3q13.31	HOMDEL	2	2173	<0.1%	No
NSMCE4A		10q26.13	HOMDEL	2	2173	<0.1%	No
BNC2		9p22.3-p22.2	HOMDEL	2	2173	<0.1%	No
ZNF562		19p13.2	HOMDEL	2	2173	<0.1%	No
ERCC6L		Xq13.1	HOMDEL	2	2173	<0.1%	No
BEST2		19p13.13	HOMDEL	2	2173	<0.1%	No
VPS13C		15q22.2	HOMDEL	2	2173	<0.1%	No
WBP1L		10q24.32	AMP	2	2173	<0.1%	No
BIVM		13q33.1	HOMDEL	2	2173	<0.1%	No
SYTL2		11q14.1	HOMDEL	2	2173	<0.1%	No
ARHGEF38		4q24	HOMDEL	2	2173	<0.1%	No
FBXL12		19p13.2	HOMDEL	2	2173	<0.1%	No
SNRK		3p22.1	HOMDEL	2	2173	<0.1%	No
DCAF16		4p15.31	HOMDEL	2	2173	<0.1%	No
DPP8		15q22.31	HOMDEL	2	2173	<0.1%	No
BCOR		Xp11.4	HOMDEL	2	2173	<0.1%	Yes
CASZ1		1p36.22	AMP	2	2173	<0.1%	No
OCIAD1		4p11	HOMDEL	2	2173	<0.1%	No
RNF125		18q12.1	HOMDEL	2	2173	<0.1%	No
ABITRAM		9q31.3	HOMDEL	2	2173	<0.1%	No
FAM120C		Xp11.22	HOMDEL	2	2173	<0.1%	No
UCKL1		20q13.33	HOMDEL	2	2173	<0.1%	No
CT55		Xq26.3	HOMDEL	2	2173	<0.1%	No
BANP		16q24.2	HOMDEL	2	2173	<0.1%	No
THG1L		5q33.3	HOMDEL	2	2173	<0.1%	No
RMND1		6q25.1	HOMDEL	2	2173	<0.1%	No
C19ORF24		19p13.3	HOMDEL	2	2173	<0.1%	No
PID1		2q36.3	HOMDEL	2	2173	<0.1%	No
FBXO34		14q22.3	HOMDEL	2	2173	<0.1%	No
ATG16L1		2q37.1	AMP	2	2173	<0.1%	No
SLC52A1		17p13.2	HOMDEL	2	2173	<0.1%	No
SLC52A1		17p13.2	AMP	2	2173	<0.1%	No
TMEM248		7q11.21	HOMDEL	2	2173	<0.1%	No
C9ORF40		9q21.13	HOMDEL	2	2173	<0.1%	No
LRRC37A4P		17q21.31	HOMDEL	2	2173	<0.1%	No
ARGLU1		13q33.3	HOMDEL	2	2173	<0.1%	No
SOBP		6q21	HOMDEL	2	2173	<0.1%	No
EBLN2		3p13	HOMDEL	2	2173	<0.1%	No
PLEKHJ1		19p13.3	HOMDEL	2	2173	<0.1%	No
ANO10		3p22.1-p21.33	HOMDEL	2	2173	<0.1%	No
ANO10		3p22.1-p21.33	AMP	2	2173	<0.1%	No
LARP1B		4q28.2	HOMDEL	2	2173	<0.1%	No
FAM90A1		12p13.31	HOMDEL	2	2173	<0.1%	No
UBR7		14q32.12	HOMDEL	2	2173	<0.1%	No
ARHGEF10L		1p36.13	HOMDEL	2	2173	<0.1%	No
DNAAF2		14q21.3	HOMDEL	2	2173	<0.1%	No
VPS13D		1p36.22-p36.21	AMP	2	2173	<0.1%	No
PBRM1		3p21.1	AMP	2	2173	<0.1%	Yes
ARL8B		3p26.1	HOMDEL	2	2173	<0.1%	No
MACO1		1p36.11|1p36.11	AMP	2	2173	<0.1%	No
USP40		2q37.1	AMP	2	2173	<0.1%	No
UQCC1		20q11.22	HOMDEL	2	2173	<0.1%	No
TYW1		7q11.21	HOMDEL	2	2173	<0.1%	No
ECHDC2		1p32.3	HOMDEL	2	2173	<0.1%	No
FGGY		1p32.1	HOMDEL	2	2173	<0.1%	No
CWF19L1		10q24.31	HOMDEL	2	2173	<0.1%	No
GIMAP4		7q36.1	HOMDEL	2	2173	<0.1%	No
SPTLC3		20p12.1	HOMDEL	2	2173	<0.1%	No
TMA16		4q32.2	HOMDEL	2	2173	<0.1%	No
TMEM74B		20p13	HOMDEL	2	2173	<0.1%	No
ABCF3		3q27.1	HOMDEL	2	2173	<0.1%	No
SHFL		19p13.2	HOMDEL	2	2173	<0.1%	No
SLC35C1		11p11.2	HOMDEL	2	2173	<0.1%	No
VNN3		6q23.2	HOMDEL	2	2173	<0.1%	No
HJURP		2q37.1	AMP	2	2173	<0.1%	No
AP1AR		4q25	HOMDEL	2	2173	<0.1%	No
CAMK2N1		1p36.12	AMP	2	2173	<0.1%	No
NDUFAF7		2p22.2	HOMDEL	2	2173	<0.1%	No
TNFRSF19		13q12.12	HOMDEL	2	2173	<0.1%	No
SAGE1		Xq26.3	HOMDEL	2	2173	<0.1%	No
ELMOD1		11q22.3	HOMDEL	2	2173	<0.1%	No
PLXNA3		Xq28	HOMDEL	2	2173	<0.1%	No
DNAH3		16p12.3	HOMDEL	2	2173	<0.1%	No
CHRNA9		4p14	AMP	2	2173	<0.1%	No
MIOX		22q13.33	HOMDEL	2	2173	<0.1%	No
VEZT		12q22	HOMDEL	2	2173	<0.1%	No
OTUD5		Xp11.23	HOMDEL	2	2173	<0.1%	No
CDKN2AIP		4q35.1	AMP	2	2173	<0.1%	No
MTMR8		Xq11.2	HOMDEL	2	2173	<0.1%	No
TRMT1		19p13.13	HOMDEL	2	2173	<0.1%	No
POMGNT1		1p34.1	HOMDEL	2	2173	<0.1%	No
BTBD2		19p13.3	HOMDEL	2	2173	<0.1%	No
RNF126		19p13.3	HOMDEL	2	2173	<0.1%	No
HIF1AN		10q24.31	HOMDEL	2	2173	<0.1%	No
HIF1AN		10q24.31	AMP	2	2173	<0.1%	No
PEX26		22q11.21	HOMDEL	2	2173	<0.1%	No
RADIL		7p22.1	HOMDEL	2	2173	<0.1%	No
ZFP64		20q13.2	HOMDEL	2	2173	<0.1%	No
VPS35		16q11.2	HOMDEL	2	2173	<0.1%	No
CDK5RAP2		9q33.2	HOMDEL	2	2173	<0.1%	No
WDR12		2q33.2	HOMDEL	2	2173	<0.1%	No
RIOK2		5q15	HOMDEL	2	2173	<0.1%	No
FGD6		12q22	HOMDEL	2	2173	<0.1%	No
LMBRD1		6q13	HOMDEL	2	2173	<0.1%	No
MBNL3		Xq26.2	HOMDEL	2	2173	<0.1%	No
GLT8D1		3p21.1	AMP	2	2173	<0.1%	No
IDI2-AS1		10p15.3	HOMDEL	2	2173	<0.1%	No
HDAC8		Xq13.1	HOMDEL	2	2173	<0.1%	No
ZKSCAN7		3p21.31	HOMDEL	2	2173	<0.1%	No
UNC45A		15q26.1	HOMDEL	2	2173	<0.1%	No
ACSS2		20q11.22	HOMDEL	2	2173	<0.1%	No
ZC4H2		Xq11.2	HOMDEL	2	2173	<0.1%	No
ERBIN		5q12.3	HOMDEL	2	2173	<0.1%	No
NXT2		Xq23	HOMDEL	2	2173	<0.1%	No
RCC2		1p36.13	AMP	2	2173	<0.1%	No
INKA2		1p13.2	HOMDEL	2	2173	<0.1%	No
NDUFA12		12q22	HOMDEL	2	2173	<0.1%	No
NSFL1C		20p13	HOMDEL	2	2173	<0.1%	No
PCDHB13		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB12		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB11		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB10		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB9		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB8		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB7		5q31.3	HOMDEL	2	2173	<0.1%	No
PCDHB6		5q31.3	HOMDEL	2	2173	<0.1%	No
TEX13B		Xq22.3	HOMDEL	2	2173	<0.1%	No
RNF17		13q12.12	HOMDEL	2	2173	<0.1%	No
MTFR1L		1p36.11	AMP	2	2173	<0.1%	No
CRTAM		11q24.1	HOMDEL	2	2173	<0.1%	No
WDR45B		17q25.3	HOMDEL	2	2173	<0.1%	No
PPAN		19p13.2	HOMDEL	2	2173	<0.1%	No
SLC2A9		4p16.1	HOMDEL	2	2173	<0.1%	No
ASAH2		10q11.23	HOMDEL	2	2173	<0.1%	No
CLDND1		3q11.2	HOMDEL	2	2173	<0.1%	No
PANX2		22q13.33	HOMDEL	2	2173	<0.1%	No
GRIPAP1		Xp11.23	HOMDEL	2	2173	<0.1%	No
CELF4		18q12.2	HOMDEL	2	2173	<0.1%	No
FSTL5		4q32.2	HOMDEL	2	2173	<0.1%	No
TM9SF3		10q24.1	HOMDEL	2	2173	<0.1%	No
TM9SF3		10q24.1	AMP	2	2173	<0.1%	No
DPYSL5		2p23.3	HOMDEL	2	2173	<0.1%	No
MAP3K7CL		21q21.3	HOMDEL	2	2173	<0.1%	No
DHX33		17p13.2	HOMDEL	2	2173	<0.1%	No
DHX33		17p13.2	AMP	2	2173	<0.1%	No
GPR108		19p13.3	HOMDEL	2	2173	<0.1%	No
SPPL2B		19p13.3	HOMDEL	2	2173	<0.1%	No
MEPE		4q22.1	HOMDEL	2	2173	<0.1%	No
STOX2		4q35.1	AMP	2	2173	<0.1%	No
CHPT1		12q23.2	HOMDEL	2	2173	<0.1%	No
TWSG1		18p11.22	HOMDEL	2	2173	<0.1%	No
ENTPD7		10q24.2	HOMDEL	2	2173	<0.1%	No
ANO2		12p13.31	HOMDEL	2	2173	<0.1%	No
LPAR5		12p13.31	HOMDEL	2	2173	<0.1%	No
CD177		19q13.31	HOMDEL	2	2173	<0.1%	No
MAN1C1		1p36.11	AMP	2	2173	<0.1%	No
RNPEPL1		2q37.3	HOMDEL	2	2173	<0.1%	No
ADCK1		14q24.3	HOMDEL	2	2173	<0.1%	No
PAK5		20p12.2	HOMDEL	2	2173	<0.1%	Yes
ACTR3B		7q36.1-q36.2	HOMDEL	2	2173	<0.1%	No
ANKRD50		4q28.1	HOMDEL	2	2173	<0.1%	No
SELENON		1p36.11	AMP	2	2173	<0.1%	No
ATP10D		4p12	HOMDEL	2	2173	<0.1%	No
NHSL1		6q24.1	HOMDEL	2	2173	<0.1%	No
SMAGP		12q13.13	HOMDEL	2	2173	<0.1%	No
AICDA		12p13.31	HOMDEL	2	2173	<0.1%	No
RHOJ		14q23.2	HOMDEL	2	2173	<0.1%	No
CYP20A1		2q33.2	HOMDEL	2	2173	<0.1%	No
ABHD6		3p14.3	AMP	2	2173	<0.1%	No
NMRAL1		16p13.3	HOMDEL	2	2173	<0.1%	No
AS3MT		10q24.32	AMP	2	2173	<0.1%	No
WDR18		19p13.3	HOMDEL	2	2173	<0.1%	No
REXO1		19p13.3	HOMDEL	2	2173	<0.1%	No
TMCC3		12q22	HOMDEL	2	2173	<0.1%	No
ZNF512B		20q13.33	HOMDEL	2	2173	<0.1%	No
RNF150		4q31.21	HOMDEL	2	2173	<0.1%	No
RIMKLB		12p13.31	HOMDEL	2	2173	<0.1%	No
INTS2		17q23.2	HOMDEL	2	2173	<0.1%	No
ARHGAP31		3q13.32-q13.33	HOMDEL	2	2173	<0.1%	No
HECW2		2q32.3	HOMDEL	2	2173	<0.1%	No
RTL9		Xq23	HOMDEL	2	2173	<0.1%	No
NCEH1		3q26.31	HOMDEL	2	2173	<0.1%	No
SEMA6A		5q23.1	HOMDEL	2	2173	<0.1%	No
SIPA1L2		1q42.2	HOMDEL	2	2173	<0.1%	No
PREX1		20q13.13	HOMDEL	2	2173	<0.1%	No
TMEM181		6q25.3	HOMDEL	2	2173	<0.1%	No
MRTFA		22q13.1-q13.2	HOMDEL	2	2173	<0.1%	Yes
FNIP2		4q32.1	HOMDEL	2	2173	<0.1%	No
SLAIN2		4p11	HOMDEL	2	2173	<0.1%	No
DIP2B		12q13.12	HOMDEL	2	2173	<0.1%	No
DPP10		2q14.1	HOMDEL	2	2173	<0.1%	No
LRCH2		Xq23	HOMDEL	2	2173	<0.1%	No
ZSWIM5		1p34.1	HOMDEL	2	2173	<0.1%	No
MYH7B		20q11.22	HOMDEL	2	2173	<0.1%	No
PHRF1		11p15.5	HOMDEL	2	2173	<0.1%	No
USP29		19q13.43	HOMDEL	2	2173	<0.1%	No
LRRC4C		11p12	HOMDEL	2	2173	<0.1%	No
ZNF317		19p13.2	HOMDEL	2	2173	<0.1%	No
DENND1A		9q33.3	HOMDEL	2	2173	<0.1%	No
PCDHB16		5q31.3	HOMDEL	2	2173	<0.1%	No
IGDCC4		15q22.31	HOMDEL	2	2173	<0.1%	No
RAP2C		Xq26.2	HOMDEL	2	2173	<0.1%	No
SLC46A2		9q32	HOMDEL	2	2173	<0.1%	No
SQOR		15q21.1	HOMDEL	2	2173	<0.1%	No
TP53INP2		20q11.22	HOMDEL	2	2173	<0.1%	No
ENOPH1		4q21.22	HOMDEL	2	2173	<0.1%	No
TRAPPC1		17p13.1	AMP	2	2173	<0.1%	No
MID1IP1		Xp11.4	HOMDEL	2	2173	<0.1%	No
ABRACL		6q24.1	HOMDEL	2	2173	<0.1%	No
HIVEP3		1p34.2	HOMDEL	2	2173	<0.1%	No
NTN4		12q22	HOMDEL	2	2173	<0.1%	No
UBL5		19p13.2	HOMDEL	2	2173	<0.1%	No
ALOXE3		17p13.1	AMP	2	2173	<0.1%	No
PBOV1		6q23.3	HOMDEL	2	2173	<0.1%	No
GPBP1L1		1p34.1	HOMDEL	2	2173	<0.1%	No
C12ORF10		12q13.13	AMP	2	2173	<0.1%	No
FAM3A		Xq28	HOMDEL	2	2173	<0.1%	No
SLC25A19		17q25.1	HOMDEL	2	2173	<0.1%	No
EDA2R		Xq12	HOMDEL	2	2173	<0.1%	No
BACH2		6q15	HOMDEL	2	2173	<0.1%	Yes
HPSE2		10q24.2	HOMDEL	2	2173	<0.1%	No
NAA35		9q21.33	HOMDEL	2	2173	<0.1%	No
TRAPPC11		4q35.1	AMP	2	2173	<0.1%	No
BCORL1		Xq26.1	HOMDEL	2	2173	<0.1%	Yes
HEATR6		17q23.1	HOMDEL	2	2173	<0.1%	No
BLOC1S5		6p24.3	HOMDEL	2	2173	<0.1%	No
GALNT11		7q36.1|7q36.1	HOMDEL	2	2173	<0.1%	No
XPNPEP3		22q13.2	HOMDEL	2	2173	<0.1%	No
PCGEM1		2q32.3	HOMDEL	2	2173	<0.1%	No
TSPYL2		Xp11.22	HOMDEL	2	2173	<0.1%	No
PERP		6q23.3	HOMDEL	2	2173	<0.1%	No
CLSTN2		3q23	HOMDEL	2	2173	<0.1%	No
GAL3ST2		2q37.3	AMP	2	2173	<0.1%	No
MOAP1		14q32.12	HOMDEL	2	2173	<0.1%	No
SLC39A8		4q24	HOMDEL	2	2173	<0.1%	No
NOD2		16q12.1	HOMDEL	2	2173	<0.1%	No
NCAPG		4p15.31	HOMDEL	2	2173	<0.1%	No
PJA1		Xq13.1	HOMDEL	2	2173	<0.1%	No
LMBR1		7q36.3	HOMDEL	2	2173	<0.1%	No
NOM1		7q36.3	HOMDEL	2	2173	<0.1%	No
NDST4		4q26	HOMDEL	2	2173	<0.1%	No
PLA2G2F		1p36.12	AMP	2	2173	<0.1%	No
WDR13		Xp11.23	HOMDEL	2	2173	<0.1%	No
MICAL1		6q21	HOMDEL	2	2173	<0.1%	No
CRTC3		15q26.1	HOMDEL	2	2173	<0.1%	Yes
EPS8L2		11p15.5	HOMDEL	2	2173	<0.1%	No
CEP85		1p36.11	HOMDEL	2	2173	<0.1%	No
CEP85		1p36.11	AMP	2	2173	<0.1%	No
PORCN		Xp11.23	HOMDEL	2	2173	<0.1%	No
YTHDC2		5q22.2	HOMDEL	2	2173	<0.1%	No
RFX7		15q21.3	HOMDEL	2	2173	<0.1%	No
CDCP1		3p21.31	HOMDEL	2	2173	<0.1%	No
PAPOLG		2p16.1	HOMDEL	2	2173	<0.1%	No
STAG3L4		7q11.21	HOMDEL	2	2173	<0.1%	No
MRPL40		22q11.21	HOMDEL	2	2173	<0.1%	No
NDRG4		16q21	AMP	2	2173	<0.1%	No
COA7		1p32.3	HOMDEL	2	2173	<0.1%	No
WNK3		Xp11.22	HOMDEL	2	2173	<0.1%	No
ZSCAN18		19q13.43	HOMDEL	2	2173	<0.1%	No
CHID1		11p15.5	HOMDEL	2	2173	<0.1%	No
AUNIP		1p36.11	AMP	2	2173	<0.1%	No
TRIR		19p13.13	HOMDEL	2	2173	<0.1%	No
MIS12		17p13.2	HOMDEL	2	2173	<0.1%	No
MIS12		17p13.2	AMP	2	2173	<0.1%	No
CENPM		22q13.2	HOMDEL	2	2173	<0.1%	No
TRPM8		2q37.1	AMP	2	2173	<0.1%	No
PRRG4		11p13	HOMDEL	2	2173	<0.1%	No
POGLUT2		13q33.1	HOMDEL	2	2173	<0.1%	No
SLC25A23		19p13.3	HOMDEL	2	2173	<0.1%	No
ALG12		22q13.33	HOMDEL	2	2173	<0.1%	No
ZNF426		19p13.2	HOMDEL	2	2173	<0.1%	No
RNF26		11q23.3	HOMDEL	2	2173	<0.1%	No
MMP28		17q12	HOMDEL	2	2173	<0.1%	No
ZSCAN5A		19q13.43	HOMDEL	2	2173	<0.1%	No
CRELD2		22q13.33	HOMDEL	2	2173	<0.1%	No
HAUS3		4p16.3	HOMDEL	2	2173	<0.1%	No
NKAIN1		1p35.2	HOMDEL	2	2173	<0.1%	No
ARMH3		10q24.32	AMP	2	2173	<0.1%	No
MUL1		1p36.12	AMP	2	2173	<0.1%	No
CERS4		19p13.2	HOMDEL	2	2173	<0.1%	No
VCPKMT		14q21.3	HOMDEL	2	2173	<0.1%	No
GALNT14		2p23.1	HOMDEL	2	2173	<0.1%	No
FAT4		4q28.1	HOMDEL	2	2173	<0.1%	Yes
C22ORF46		22q13.2	HOMDEL	2	2173	<0.1%	No
HECTD3		1p34.1	HOMDEL	2	2173	<0.1%	No
DYNC2H1		11q22.3	HOMDEL	2	2173	<0.1%	No
ZNF329		19q13.43	HOMDEL	2	2173	<0.1%	No
VEPH1		3q25.31-q25.32	HOMDEL	2	2173	<0.1%	No
RTL10		22q11.21	HOMDEL	2	2173	<0.1%	No
CENPU		4q35.1	AMP	2	2173	<0.1%	No
LIN28A		1p36.11	HOMDEL	2	2173	<0.1%	No
NSUN7		4p14	AMP	2	2173	<0.1%	No
ADGB		6q24.3	HOMDEL	2	2173	<0.1%	No
SLC25A22		11p15.5	HOMDEL	2	2173	<0.1%	No
CARF		2q33.2	HOMDEL	2	2173	<0.1%	No
SHCBP1		16q11.2	HOMDEL	2	2173	<0.1%	No
HPS6		10q24.32	AMP	2	2173	<0.1%	No
AGMAT		1p36.21	HOMDEL	2	2173	<0.1%	No
CAMKMT		2p21	HOMDEL	2	2173	<0.1%	No
CLMP		11q24.1	HOMDEL	2	2173	<0.1%	No
QSER1		11p13	HOMDEL	2	2173	<0.1%	No
ZNF669		1q44	HOMDEL	2	2173	<0.1%	No
ALG13		Xq23	HOMDEL	2	2173	<0.1%	No
CCDC134		22q13.2	HOMDEL	2	2173	<0.1%	No
ZNF671		19q13.43	HOMDEL	2	2173	<0.1%	No
SETD6		16q21	AMP	2	2173	<0.1%	Yes
MAB21L4		2q37.3	AMP	2	2173	<0.1%	No
ADM2		22q13.33	HOMDEL	2	2173	<0.1%	No
FAM110D		1p36.11	AMP	2	2173	<0.1%	No
C10ORF95		10q24.32	AMP	2	2173	<0.1%	No
DHDDS		1p36.11	HOMDEL	2	2173	<0.1%	No
ERMP1		9p24.1	HOMDEL	2	2173	<0.1%	No
JADE1		4q28.2	HOMDEL	2	2173	<0.1%	No
SVEP1		9q31.3	HOMDEL	2	2173	<0.1%	No
PCNX2		1q42.2	HOMDEL	2	2173	<0.1%	No
TMEM156		4p14	AMP	2	2173	<0.1%	No
FOXRED2		22q12.3	HOMDEL	2	2173	<0.1%	No
PANK2		20p13	HOMDEL	2	2173	<0.1%	No
LRRC8E		19p13.2	HOMDEL	2	2173	<0.1%	No
THOC7		3p14.1	AMP	2	2173	<0.1%	No
NAA15		4q31.1	HOMDEL	2	2173	<0.1%	No
CTC1		17p13.1	HOMDEL	2	2173	<0.1%	No
CTC1		17p13.1	AMP	2	2173	<0.1%	No
ARMC9		2q37.1	AMP	2	2173	<0.1%	No
CCDC92		12q24.31	HOMDEL	2	2173	<0.1%	No
ALPK1		4q25	HOMDEL	2	2173	<0.1%	No
CXORF21		Xp21.2	HOMDEL	2	2173	<0.1%	No
TRABD		22q13.33	HOMDEL	2	2173	<0.1%	No
CCDC68		18q21.2	HOMDEL	2	2173	<0.1%	No
TNKS2		10q23.32	HOMDEL	2	2173	<0.1%	No
TNKS2		10q23.32	AMP	2	2173	<0.1%	No
APOL4		22q12.3	HOMDEL	2	2173	<0.1%	No
OR4C15		11q11	HOMDEL	2	2173	<0.1%	No
ITFG1		16q12.1	HOMDEL	2	2173	<0.1%	No
INTS14		15q22.31	HOMDEL	2	2173	<0.1%	No
CSRNP2		12q13.12	HOMDEL	2	2173	<0.1%	No
COL21A1		6p12.1|6p12.3-p11.2	HOMDEL	2	2173	<0.1%	No
TRIM8		10q24.32	AMP	2	2173	<0.1%	No
AMN		14q32.32	HOMDEL	2	2173	<0.1%	No
ADAMTS10		19p13.2	HOMDEL	2	2173	<0.1%	No
NETO2		16q12.1	HOMDEL	2	2173	<0.1%	No
KRTAP1-3		17q21.2	HOMDEL	2	2173	<0.1%	No
KRTAP1-1		17q21.2	HOMDEL	2	2173	<0.1%	No
KRTAP2-1		17q21.2	HOMDEL	2	2173	<0.1%	No
LAS1L		Xq12	HOMDEL	2	2173	<0.1%	No
SLC25A28		10q24.2	HOMDEL	2	2173	<0.1%	No
ABHD17A		19p13.3	HOMDEL	2	2173	<0.1%	No
ELOVL3		10q24.32	AMP	2	2173	<0.1%	No
